"ID_vol";"Year";"Month";"DayofMonth";"DayOfWeek";"Dep_hour";"Dep_min";"Arr_hour";"Arr_min";"ArrDelay";"DepDelay";"Origin";"Dest";"Distance"
"1233";2008;"03";"30";7;"08";"27";"13";"01";21;2;"DFW";"LGA";1389
"1234";2008;"01";"11";5;"10";"13";"15";"12";-23;-2;"PDX";"MCI";1481
"1235";2008;"10";"07";2;"16";"18";"17";"40";-10;-2;"SAN";"SMF";480
"1236";2008;"12";"15";1;"11";"33";"12";"42";4;3;"SLC";"TWF";175
"1237";2008;"09";"28";7;"16";"55";"17";"53";-7;0;"DFW";"LBB";282
"1238";2008;"12";"07";7;"06";"18";"08";"58";-3;18;"PSE";"JFK";1617
"1239";2008;"06";"16";1;"10";"15";"12";"34";-11;0;"PHX";"MFR";854
"1240";2008;"05";"22";4;"12";"58";"15";"29";-11;-7;"SDF";"MIA";911
"1241";2008;"08";"12";2;"18";"27";"20";"41";16;-3;"ATL";"SLC";1589
"1242";2008;"10";"18";6;"08";"44";"10";"53";-7;-1;"ATL";"LGA";761
"1243";2008;"01";"01";2;"13";"24";"14";"36";-6;-6;"LGB";"LAS";231
"1244";2008;"04";"18";5;"10";"54";"11";"27";-13;-1;"MCI";"DEN";533
"1245";2008;"09";"14";7;"19";"51";"22";"07";5;-8;"MCO";"BWI";787
"1246";2008;"12";"03";3;"12";"50";"14";"15";-15;-5;"JAN";"DFW";408
"1247";2008;"10";"27";1;"13";"48";"16";"58";3;8;"MDW";"ISP";765
"1248";2008;"02";"19";2;"20";"24";"22";"32";2;4;"LAS";"TUS";365
"1249";2008;"05";"24";6;"17";"35";"19";"59";-21;-5;"SAT";"ORD";1041
"1250";2008;"04";"01";2;"13";"33";"14";"14";1;4;"PDX";"RDM";116
"1251";2008;"10";"28";2;"08";"10";"10";"47";-3;-5;"TPA";"BUF";1054
"1252";2008;"02";"14";4;"14";"33";"15";"24";-4;3;"IAH";"AUS";140
"1253";2008;"10";"08";3;"17";"55";"19";"03";-12;5;"LAS";"TUS";365
"1254";2008;"05";"02";5;"10";"37";"12";"34";124;2;"FWA";"ORD";157
"1255";2008;"08";"21";4;"10";"56";"12";"00";-23;-4;"JFK";"ACK";199
"1256";2008;"04";"21";1;"16";"52";"20";"18";18;-3;"PBI";"EWR";1024
"1257";2008;"10";"12";7;"06";"46";"11";"42";-23;-4;"TUS";"ORD";1437
"1258";2008;"08";"23";6;"05";"56";"07";"35";-10;-4;"RDU";"DFW";1062
"1259";2008;"08";"25";1;"07";"55";"10";"07";32;-5;"RDU";"LGA";431
"1260";2008;"12";"12";5;"14";"15";"15";"09";-11;-5;"HOU";"HRL";276
"1261";2008;"09";"12";5;"11";"15";"12";"34";23;0;"RDU";"CLT";130
"1262";2008;"07";"09";3;"10";"14";"11";"23";-2;-6;"SEA";"KTN";680
"1263";2008;"12";"15";1;"00";"07";"03";"19";35;12;"SEA";"ANC";1449
"1264";2008;"04";"21";1;"05";"59";"07";"51";1;-1;"RDU";"DFW";1062
"1265";2008;"09";"25";4;"10";"58";"13";"44";-1;-2;"SEA";"SAN";1050
"1266";2008;"10";"06";1;"11";"28";"12";"58";7;8;"CLT";"MCO";468
"1267";2008;"05";"05";1;"12";"54";"18";"37";-3;4;"SAN";"MDW";1728
"1268";2008;"07";"09";3;"20";"51";"05";"18";3;1;"SFO";"MIA";2585
"1269";2008;"05";"19";1;"10";"03";"12";"13";151;168;"MCO";"LAX";2217
"1270";2008;"05";"01";4;"10";"51";"12";"41";-14;-2;"SFO";"PHX";651
"1271";2008;"01";"09";3;"11";"22";"12";"35";-21;-8;"DCA";"BOS";399
"1272";2008;"01";"09";3;"11";"11";"14";"36";19;6;"COS";"IAH";809
"1273";2008;"04";"26";6;"07";"01";"07";"55";3;-4;"OMA";"PHX";1037
"1274";2008;"08";"27";3;"11";"52";"12";"58";-12;-3;"LAS";"BUR";223
"1275";2008;"12";"07";7;"15";"18";"18";"14";4;3;"MCI";"CLE";694
"1276";2008;"04";"17";4;"09";"19";"12";"20";11;-1;"MCO";"BOS";1121
"1277";2008;"04";"12";6;"06";"09";"08";"50";-7;-6;"RDM";"SLC";526
"1278";2008;"03";"07";5;"17";"36";"20";"32";15;21;"PHL";"SLC";1926
"1279";2008;"04";"07";1;"17";"29";"19";"09";17;1;"DTW";"DCA";405
"1280";2008;"04";"11";5;"16";"30";"17";"06";-11;-5;"BOI";"SFO";522
"1281";2008;"03";"25";2;"22";"21";"23";"39";68;56;"MSP";"GEG";1175
"1282";2008;"07";"21";1;"06";"30";"07";"58";-10;-8;"PBI";"IAH";956
"1283";2008;"03";"19";3;"13";"41";"15";"31";159;158;"ATL";"SAN";1891
"1284";2008;"06";"26";4;"20";"50";"22";"41";-29;-10;"LGA";"LEX";604
"1285";2008;"10";"18";6;"12";"16";"12";"23";-14;-2;"DTW";"GRB";288
"1286";2008;"09";"23";2;"21";"43";"22";"51";1;3;"BWI";"BDL";283
"1287";2008;"07";"15";2;"08";"58";"14";"25";-1;-2;"LAX";"IAH";1379
"1288";2008;"06";"04";3;"20";"37";"22";"47";41;42;"BOS";"DTW";632
"1289";2008;"07";"26";6;"21";"23";"23";"38";13;-2;"MSP";"OKC";695
"1290";2008;"06";"02";1;"19";"15";"21";"05";-5;5;"DFW";"CID";685
"1291";2008;"10";"04";6;"14";"48";"15";"48";-26;-2;"CVG";"DTW";229
"1292";2008;"04";"04";5;"15";"18";"18";"16";3;9;"SWF";"PBI";1077
"1293";2008;"07";"20";7;"14";"42";"16";"14";14;7;"ATL";"DAY";432
"1294";2008;"03";"09";7;"16";"13";"17";"57";-22;-2;"SWF";"DTW";479
"1295";2008;"09";"12";5;"09";"48";"12";"20";-10;-2;"ABQ";"DAL";580
"1296";2008;"11";"19";3;"19";"08";"21";"28";-24;-2;"MSP";"IND";503
"1297";2008;"01";"09";3;"16";"25";"18";"49";24;25;"CID";"CVG";419
"1298";2008;"08";"02";6;NA;NA;NA;NA;NA;NA;"DFW";"CLT";936
"1299";2008;"09";"29";1;"09";"26";"12";"22";7;-4;"MEM";"GSO";570
"1300";2008;"12";"27";6;"21";"40";"22";"32";-11;-3;"DTW";"CLE";95
"1301";2008;"02";"21";4;"15";"05";"17";"15";50;20;"MCI";"DFW";460
"1302";2008;"09";"10";3;"10";"30";"12";"13";-2;0;"ICT";"IAH";542
"1303";2008;"06";"15";7;"11";"21";"12";"44";-7;-4;"ILM";"ATL";377
"1304";2008;"04";"02";3;"15";"58";"18";"24";19;-7;"JFK";"STL";892
"1305";2008;"04";"06";7;"08";"20";"09";"58";-20;-5;"RDU";"MSP";981
"1306";2008;"07";"12";6;"07";"59";"09";"10";3;-6;"BTR";"IAH";253
"1307";2008;"07";"29";2;"09";"06";"12";"00";-18;1;"EWR";"TPA";998
"1308";2008;"09";"06";6;"20";"54";"21";"40";-18;-7;"DTW";"MEM";610
"1309";2008;"03";"14";5;"13";"21";"14";"23";-3;6;"CVG";"DTW";229
"1310";2008;"06";"01";7;"16";"48";"18";"18";8;23;"LGA";"RDU";431
"1311";2008;"08";"20";3;"15";"06";"15";"46";7;8;"CLD";"LAX";86
"1312";2008;"01";"12";6;"20";"40";"22";"25";-23;-7;"ATL";"ABE";692
"1313";2008;"07";"10";4;"08";"25";"10";"00";-3;0;"JFK";"BOS";187
"1314";2008;"07";"17";4;"08";"40";"08";"38";-12;-5;"IND";"ORD";177
"1315";2008;"02";"18";1;"07";"54";"10";"35";7;-6;"DTW";"MCO";957
"1316";2008;"12";"28";7;"15";"03";"16";"14";-14;-5;"DTW";"BGM";378
"1317";2008;"03";"03";1;"15";"10";"17";"00";11;10;"CVG";"JAX";614
"1318";2008;"02";"04";1;"12";"48";"14";"20";0;-4;"DAB";"ATL";366
"1319";2008;"09";"15";1;"08";"41";"10";"22";-8;-4;"MEM";"OMA";538
"1320";2008;"01";"05";6;"16";"55";"20";"45";10;0;"DFW";"MIA";1121
"1321";2008;"11";"17";1;"10";"06";"11";"13";-6;-4;"MSP";"MKE";297
"1322";2008;"08";"14";4;"17";"13";"19";"08";4;-2;"MSP";"LAX";1536
"1323";2008;"10";"22";3;"14";"04";"14";"47";22;29;"BWI";"BNA";588
"1324";2008;"01";"24";4;"22";"24";"23";"54";2;14;"CLT";"MCI";809
"1325";2008;"03";"01";6;"21";"29";"22";"37";27;29;"SJC";"LAX";308
"1326";2008;"12";"18";4;"12";"59";"14";"33";43;49;"PDX";"OAK";543
"1327";2008;"09";"09";2;"08";"20";"09";"19";-7;-5;"SLC";"SJC";585
"1328";2008;"01";"29";2;"17";"13";"18";"19";-11;-1;"DTW";"TVC";207
"1329";2008;"12";"01";1;NA;NA;NA;NA;NA;NA;"IND";"ORD";177
"1330";2008;"01";"07";1;"06";"03";"07";"48";-8;1;"ALB";"DTW";488
"1331";2008;"12";"20";6;"11";"35";"13";"45";24;3;"PHX";"GEG";1020
"1332";2008;"08";"31";7;"13";"53";"15";"42";-3;-4;"DTW";"BTV";536
"1333";2008;"01";"18";5;"13";"10";"15";"12";2;5;"LAS";"PHX";256
"1334";2008;"06";"04";3;"09";"04";"10";"12";-22;-11;"JAN";"IAH";351
"1335";2008;"03";"06";4;"15";"49";"17";"50";35;-10;"LGA";"DCA";214
"1336";2008;"06";"03";2;"09";"18";"10";"58";-18;-7;"CLT";"PBI";590
"1337";2008;"01";"25";5;NA;NA;NA;NA;NA;NA;"LAX";"SBA";89
"1338";2008;"11";"14";5;"09";"35";"13";"01";59;36;"EWR";"PBI";1024
"1339";2008;"12";"08";1;"20";"04";"21";"33";28;24;"SFO";"LAS";414
"1340";2008;"11";"21";5;"15";"15";"17";"12";0;0;"EWR";"CLT";529
"1341";2008;"03";"18";2;"06";"58";"09";"40";6;-7;"EWR";"ATL";745
"1342";2008;"09";"23";2;"15";"23";"15";"49";-14;-7;"ATL";"MSY";425
"1343";2008;"05";"28";3;"06";"41";"07";"37";-8;1;"LAX";"LAS";236
"1344";2008;"10";"12";7;"16";"29";"17";"21";-3;-5;"LAX";"PSP";110
"1345";2008;"08";"30";6;"10";"05";"12";"07";-23;-10;"PDX";"LAS";762
"1346";2008;"05";"16";5;"23";"34";"05";"21";-6;-6;"SEA";"ORD";1721
"1347";2008;"08";"23";6;"07";"55";"11";"29";-31;-5;"JFK";"STT";1623
"1348";2008;"12";"10";3;"05";"31";"07";"02";8;-4;"FAY";"ATL";331
"1349";2008;"07";"05";6;"12";"25";"14";"33";6;0;"CVG";"TPA";773
"1350";2008;"08";"20";3;"15";"12";"16";"19";-33;-3;"ATL";"GNV";300
"1351";2008;"10";"20";1;"15";"46";"17";"55";-6;-1;"ATL";"LGA";761
"1352";2008;"10";"06";1;"09";"24";"12";"01";-17;-6;"FLL";"LGA";1076
"1353";2008;"11";"21";5;"15";"30";"15";"25";-5;2;"FWA";"ORD";157
"1354";2008;"08";"28";4;"13";"17";"21";"06";13;8;"LAS";"IAD";2066
"1355";2008;"04";"27";7;"21";"36";"00";"22";-13;1;"DFW";"ATL";732
"1356";2008;"02";"10";7;"19";"27";"20";"14";-6;-3;"DAL";"AUS";189
"1357";2008;"11";"06";4;"15";"45";"17";"09";-6;-5;"SNA";"SFO";372
"1358";2008;"02";"09";6;"10";"13";"11";"16";-4;-2;"LIT";"DAL";296
"1359";2008;"06";"27";5;"14";"00";"15";"08";-2;-5;"MRY";"LAX";267
"1360";2008;"11";"21";5;"07";"33";"10";"53";18;13;"JFK";"RSW";1074
"1361";2008;"09";"03";3;"21";"26";"22";"18";-23;-4;"MSP";"BIL";748
"1362";2008;"05";"05";1;"13";"25";"14";"42";-5;-5;"JFK";"ROC";264
"1363";2008;"09";"14";7;NA;NA;NA;NA;NA;NA;"BWI";"JFK";184
"1364";2008;"10";"18";6;"15";"31";"16";"30";-17;-9;"LAS";"BUR";223
"1365";2008;"02";"22";5;NA;NA;NA;NA;NA;NA;"ATL";"BGR";1134
"1366";2008;"11";"17";1;"17";"06";"20";"15";-2;-8;"MEM";"DTW";610
"1367";2008;"06";"06";5;"18";"20";"20";"08";-10;-3;"ATL";"MDT";619
"1368";2008;"01";"28";1;"09";"49";"12";"19";-30;-5;"DEN";"FAR";627
"1369";2008;"12";"06";6;"20";"15";"21";"03";-14;-9;"ORD";"PIA";130
"1370";2008;"01";"18";5;"20";"45";"22";"34";17;-5;"DEN";"PSC";853
"1371";2008;"10";"19";7;"16";"00";"16";"48";-11;-4;"ATW";"ORD";160
"1372";2008;"05";"07";3;"21";"42";"23";"24";-6;-3;"MDW";"PHX";1444
"1373";2008;"07";"11";5;"16";"04";"18";"17";-2;4;"IAH";"PDX";1825
"1374";2008;"04";"18";5;"14";"34";"17";"36";-6;-7;"MEM";"DCA";762
"1375";2008;"10";"31";5;"09";"22";"11";"12";-15;-6;"DTW";"IAH";1076
"1376";2008;"10";"15";3;"19";"37";"21";"04";19;22;"MCI";"DAL";461
"1377";2008;"10";"23";4;"16";"03";"18";"55";5;8;"STL";"DCA";719
"1378";2008;"02";"27";3;"13";"57";"15";"58";-7;2;"SAN";"PHX";304
"1379";2008;"01";"15";2;"18";"21";"19";"36";111;116;"GPT";"MEM";324
"1380";2008;"07";"31";4;"06";"35";"09";"03";-7;0;"PSC";"SLC";521
"1381";2008;"09";"25";4;"17";"49";"19";"18";23;44;"RDU";"DFW";1062
"1382";2008;"03";"21";5;"19";"11";"20";"51";-4;-6;"MDW";"DEN";895
"1383";2008;"08";"12";2;"07";"09";"08";"19";-6;-1;"CLE";"MSP";622
"1384";2008;"10";"31";5;"17";"13";"19";"45";-10;-7;"PDX";"PHX";1009
"1385";2008;"05";"14";3;"15";"33";"18";"03";-14;-7;"SEA";"ONT";956
"1386";2008;"07";"19";6;"17";"17";"18";"16";99;97;"IAH";"SAT";191
"1387";2008;"06";"05";4;"17";"21";"20";"03";63;81;"ATL";"JFK";760
"1388";2008;"05";"19";1;"07";"58";"09";"06";-4;-7;"SUN";"SLC";223
"1389";2008;"10";"15";3;"18";"32";"19";"38";3;2;"ISP";"BWI";220
"1390";2008;"10";"13";1;"07";"56";"09";"32";2;-4;"SAN";"SMF";480
"1391";2008;"09";"20";6;"06";"22";"07";"26";-3;-3;"SBN";"DTW";157
"1392";2008;"12";"26";5;"15";"48";"17";"59";64;83;"BWI";"TPA";842
"1393";2008;"03";"05";3;"07";"58";"10";"20";-16;-2;"SEA";"LAX";954
"1394";2008;"11";"06";4;"20";"26";"23";"20";-5;6;"PHX";"OKC";833
"1395";2008;"05";"17";6;"06";"03";"13";"37";7;-2;"LAS";"MIA";2175
"1396";2008;"10";"26";7;"11";"25";"13";"04";-10;-5;"CLT";"TPA";508
"1397";2008;"01";"04";5;"17";"31";"18";"43";-3;1;"ATL";"HOU";696
"1398";2008;"02";"19";2;"15";"28";"18";"22";8;18;"DEN";"SAT";794
"1399";2008;"05";"15";4;"10";"56";"13";"25";-11;-8;"RSW";"IND";946
"1400";2008;"11";"03";1;"17";"22";"19";"47";-26;-3;"MCO";"PHX";1848
"1401";2008;"02";"03";7;"17";"28";"18";"24";-11;-3;"DTW";"SBN";157
"1402";2008;"04";"25";5;"11";"37";"12";"53";23;22;"CLE";"RIC";362
"1403";2008;"06";"04";3;"12";"33";"14";"26";-9;-2;"IAD";"ATL";533
"1404";2008;"03";"19";3;"15";"03";"16";"48";8;13;"STL";"DFW";551
"1405";2008;"12";"23";2;"18";"44";"20";"21";146;136;"ICT";"MEM";453
"1406";2008;"02";"22";5;"16";"30";"17";"44";-6;5;"MSP";"ORD";334
"1407";2008;"05";"12";1;NA;NA;NA;NA;NA;NA;"EWR";"ORD";719
"1408";2008;"08";"17";7;"10";"52";"16";"41";76;52;"DEN";"PHL";1557
"1409";2008;"08";"22";5;"08";"29";"09";"44";-11;-6;"SGF";"DFW";364
"1410";2008;"08";"19";2;"21";"24";"22";"21";-17;-1;"ATL";"IAH";689
"1411";2008;"06";"04";3;NA;NA;NA;NA;NA;NA;"LGA";"DCA";214
"1412";2008;"01";"28";1;"07";"51";"10";"51";37;6;"CLT";"LAX";2125
"1413";2008;"03";"01";6;"17";"09";"19";"11";17;7;"DTW";"EWR";487
"1414";2008;"07";"06";7;"08";"55";"10";"05";-5;0;"CLT";"IAD";321
"1415";2008;"11";"14";5;"21";"43";"05";"02";2;3;"HNL";"LAX";2556
"1416";2008;"01";"04";5;"22";"40";"01";"10";90;110;"OAK";"PHX";646
"1417";2008;"10";"18";6;"12";"39";"17";"51";-4;4;"PHX";"ORD";1440
"1418";2008;"08";"25";1;"10";"30";"11";"46";-3;-4;"BRO";"IAH";308
"1419";2008;"07";"19";6;"08";"15";"09";"20";0;-20;"DRO";"PHX";351
"1420";2008;"05";"07";3;"20";"56";"23";"39";5;-4;"LGA";"ATL";761
"1421";2008;"10";"09";4;"13";"26";"14";"42";-8;-4;"DAL";"MSY";437
"1422";2008;"03";"13";4;"06";"08";"07";"12";-19;-2;"SYR";"JFK";209
"1423";2008;"08";"26";2;"15";"00";"16";"17";-8;-1;"DTW";"BGM";378
"1424";2008;"09";"28";7;"10";"47";"12";"07";-14;-3;"IAD";"BOS";413
"1425";2008;"08";"14";4;"16";"43";"17";"47";7;-2;"TPA";"JAX";180
"1426";2008;"04";"22";2;"18";"48";"23";"42";0;-7;"DEN";"ATL";1199
"1427";2008;"04";"26";6;"10";"51";"12";"53";-7;-4;"MIA";"CLT";650
"1428";2008;"03";"07";5;"11";"38";"14";"26";6;-2;"ABQ";"TUL";608
"1429";2008;"09";"18";4;"20";"10";"20";"58";13;15;"DAL";"AUS";189
"1430";2008;"05";"03";6;"17";"12";"19";"40";13;21;"PHX";"SLC";507
"1431";2008;"05";"22";4;"16";"11";"18";"19";-10;-4;"CLT";"BOS";728
"1432";2008;"12";"03";3;"13";"11";"20";"43";-1;4;"SFO";"ATL";2139
"1433";2008;"10";"17";5;"10";"00";"11";"47";2;-5;"ORD";"MEM";491
"1434";2008;"11";"27";4;"11";"14";"12";"06";1;-1;"LAX";"SAN";109
"1435";2008;"11";"21";5;"15";"45";"17";"16";52;51;"MCO";"ATL";403
"1436";2008;"08";"25";1;"06";"57";"15";"06";-23;-3;"SFO";"EWR";2565
"1437";2008;"04";"25";5;"19";"26";"23";"23";168;166;"DFW";"IAD";1172
"1438";2008;"01";"17";4;"06";"36";"07";"50";-20;-9;"OAK";"LGB";353
"1439";2008;"02";"12";2;"16";"58";"18";"04";19;13;"OKC";"DFW";175
"1440";2008;"07";"12";6;"14";"10";"15";"29";-11;-5;"SJC";"SNA";342
"1441";2008;"12";"21";7;"18";"06";"20";"29";94;66;"CVG";"LAX";1900
"1442";2008;"11";"18";2;"12";"33";"13";"55";-21;-19;"CHS";"ORD";760
"1443";2008;"05";"05";1;"06";"27";"06";"46";-14;-3;"CLE";"ORD";316
"1444";2008;"06";"18";3;"17";"29";"18";"35";5;-1;"PHX";"LAS";256
"1445";2008;"10";"28";2;"18";"00";"19";"30";36;15;"CLT";"ORF";290
"1446";2008;"03";"02";7;"08";"52";"10";"24";-1;-3;"SAN";"OAK";446
"1447";2008;"10";"17";5;"10";"35";"11";"51";-4;-5;"DFW";"SGF";364
"1448";2008;"06";"25";3;"20";"36";"21";"52";-8;1;"OAK";"SNA";371
"1449";2008;"12";"21";7;"16";"01";"17";"33";78;61;"SLC";"SEA";689
"1450";2008;"02";"04";1;"17";"59";"20";"14";-10;4;"IAH";"SLC";1195
"1451";2008;"12";"08";1;"09";"51";"11";"59";13;-4;"ATL";"BWI";576
"1452";2008;"05";"18";7;"11";"48";"20";"11";28;38;"SFO";"EWR";2565
"1453";2008;"12";"30";2;"17";"56";"19";"52";-11;-4;"DCA";"ATL";547
"1454";2008;"05";"13";2;"18";"55";"20";"04";-11;-10;"MSP";"CID";221
"1455";2008;"09";"11";4;"15";"54";"17";"35";-5;-1;"PDX";"SJC";569
"1456";2008;"06";"24";2;"14";"28";"15";"44";14;18;"MCI";"MDW";405
"1457";2008;"11";"13";4;"08";"28";"10";"16";-24;-2;"ORD";"LAS";1515
"1458";2008;"02";"01";5;"10";"15";"13";"04";-11;0;"MSP";"CVG";596
"1459";2008;"05";"04";7;"18";"06";"19";"18";-11;-3;"ATL";"DFW";732
"1460";2008;"01";"19";6;"15";"43";"17";"08";-15;-12;"TUL";"AUS";426
"1461";2008;"05";"10";6;"06";"02";"08";"53";-8;-8;"DLH";"DTW";541
"1462";2008;"11";"19";3;"18";"10";"19";"41";23;10;"JAX";"ATL";270
"1463";2008;"12";"13";6;"09";"54";"11";"18";-12;-6;"MCO";"STL";880
"1464";2008;"10";"22";3;"07";"33";"08";"31";-4;-2;"DAL";"SAT";248
"1465";2008;"07";"10";4;"09";"59";"11";"23";-7;-6;"MHT";"BWI";377
"1466";2008;"09";"26";5;"19";"12";"20";"28";8;-3;"ORD";"STL";258
"1467";2008;"08";"23";6;"17";"01";"20";"07";22;-4;"AUS";"ORD";978
"1468";2008;"02";"16";6;"14";"57";"16";"25";5;-1;"ATL";"SDF";321
"1469";2008;"11";"01";6;"13";"36";"15";"31";-9;-4;"PNS";"DFW";604
"1470";2008;"04";"05";6;"11";"44";"12";"43";-7;-1;"PHX";"LAS";256
"1471";2008;"02";"15";5;"05";"58";"06";"46";6;-7;"MSN";"MKE";74
"1472";2008;"04";"16";3;"08";"07";"09";"29";-6;-3;"OAK";"LAS";407
"1473";2008;"01";"07";1;"08";"44";"11";"46";5;-1;"EWR";"EGE";1725
"1474";2008;"01";"07";1;"09";"40";"12";"38";8;5;"ORD";"CLT";599
"1475";2008;"05";"07";3;"08";"26";"11";"09";-13;-4;"CLE";"MIA";1080
"1476";2008;"12";"01";1;"06";"09";"09";"25";-5;-6;"BNA";"MIA";806
"1477";2008;"01";"07";1;"09";"22";"10";"49";-6;-3;"HOU";"BHM";570
"1478";2008;"04";"13";7;"21";"28";"23";"08";7;-2;"ATL";"SAT";874
"1479";2008;"02";"12";2;"09";"33";"10";"39";-11;-7;"MAF";"DFW";309
"1480";2008;"08";"31";7;"12";"15";"17";"03";-11;2;"DFW";"EWR";1372
"1481";2008;"07";"13";7;"11";"58";"13";"24";-9;-7;"MOB";"IAH";427
"1482";2008;"08";"18";1;"15";"37";"20";"52";-11;0;"DEN";"IAD";1452
"1483";2008;"03";"05";3;"05";"59";"11";"02";-13;-1;"SMF";"DFW";1431
"1484";2008;"05";"01";4;"08";"33";"10";"32";-14;3;"SEA";"SFO";679
"1485";2008;"05";"29";4;"07";"10";"12";"59";-1;0;"OAK";"HOU";1642
"1486";2008;"02";"23";6;"06";"40";"10";"01";-9;-5;"DFW";"RSW";1017
"1487";2008;"11";"08";6;"18";"41";"19";"01";-1;-4;"ATL";"MOB";302
"1488";2008;"12";"19";5;"18";"31";"22";"52";40;61;"SAT";"EWR";1569
"1489";2008;"07";"13";7;"20";"57";"22";"21";206;224;"IAD";"CVG";388
"1490";2008;"11";"02";7;"10";"33";"13";"25";-10;8;"DEN";"SAT";794
"1491";2008;"08";"20";3;"12";"54";"15";"00";22;20;"PHF";"FLL";792
"1492";2008;"08";"29";5;"06";"32";"08";"34";9;2;"MSN";"MEM";559
"1493";2008;"06";"20";5;"12";"30";"15";"07";10;15;"LGA";"JAX";834
"1494";2008;"06";"26";4;"15";"44";"17";"41";30;24;"ATL";"DCA";547
"1495";2008;"12";"23";2;"18";"32";"20";"10";59;67;"MSP";"PDX";1426
"1496";2008;"01";"12";6;"21";"03";"00";"03";-2;-7;"MIA";"IND";1021
"1497";2008;"09";"08";1;"20";"25";"21";"42";-14;-5;"BOS";"PHL";280
"1498";2008;"01";"03";4;"07";"21";"09";"32";7;6;"GEG";"OAK";723
"1499";2008;"02";"09";6;"18";"49";"20";"17";-12;-16;"BDL";"IAD";326
"1500";2008;"07";"30";3;"18";"24";"20";"54";2;9;"MSY";"ATL";425
"1501";2008;"03";"16";7;"14";"14";"15";"42";-8;-5;"MSP";"MOT";449
"1502";2008;"01";"30";3;"16";"25";"19";"14";-11;-5;"DEN";"DFW";641
"1503";2008;"02";"24";7;"09";"06";"11";"43";-27;1;"EWR";"EGE";1725
"1504";2008;"09";"23";2;"11";"00";"11";"34";-10;0;"CSG";"ATL";83
"1505";2008;"08";"31";7;"07";"18";"08";"30";-15;-2;"ORF";"MEM";782
"1506";2008;"02";"12";2;"21";"06";"23";"26";76;81;"BNA";"CLE";448
"1507";2008;"12";"12";5;"14";"50";"16";"03";-2;0;"SGU";"SLC";269
"1508";2008;"06";"30";1;"08";"33";"09";"24";4;8;"DFW";"SHV";190
"1509";2008;"02";"25";1;"17";"47";"17";"58";-1;2;"CMH";"MKE";331
"1510";2008;"11";"30";7;"06";"57";"09";"32";13;-3;"MSP";"GRR";408
"1511";2008;"10";"30";4;"14";"21";"18";"48";-7;1;"DEN";"CVG";1069
"1512";2008;"01";"22";2;"13";"04";"14";"59";71;44;"IAD";"BOS";413
"1513";2008;"04";"24";4;"07";"33";"08";"43";-16;-2;"IAH";"MOB";427
"1514";2008;"02";"05";2;"11";"09";"11";"57";76;79;"ASE";"DEN";125
"1515";2008;"11";"19";3;"16";"01";"18";"03";-7;1;"ONT";"PHX";325
"1516";2008;"08";"31";7;"20";"34";"21";"45";-13;-6;"ATL";"LAS";1747
"1517";2008;"01";"08";2;"08";"10";"10";"10";0;5;"BNA";"DFW";631
"1518";2008;"07";"19";6;"12";"24";"14";"29";39;34;"ORD";"TVC";224
"1519";2008;"11";"28";5;"19";"56";"23";"59";-11;-4;"PHX";"BNA";1448
"1520";2008;"12";"08";1;"19";"20";"21";"37";-8;-5;"BHM";"TPA";460
"1521";2008;"09";"29";1;"11";"51";"14";"06";-8;-9;"BOS";"DTW";632
"1522";2008;"04";"17";4;"20";"16";"20";"59";1;-7;"LAX";"OXR";49
"1523";2008;"11";"20";4;"08";"00";"09";"44";-11;0;"MSY";"LAS";1501
"1524";2008;"10";"13";1;"20";"33";"21";"58";-4;-3;"LAX";"TUS";451
"1525";2008;"08";"04";1;"09";"03";"12";"49";19;-2;"JAN";"DTW";777
"1526";2008;"07";"06";7;"14";"07";"16";"44";-6;12;"EWR";"SEA";2401
"1527";2008;"10";"17";5;"16";"28";"17";"54";6;-2;"BOS";"LGA";185
"1528";2008;"03";"28";5;"14";"03";"15";"25";-14;-5;"SLC";"DEN";391
"1529";2008;"08";"13";3;"16";"09";"00";"09";10;14;"SEA";"EWR";2401
"1530";2008;"07";"11";5;"12";"04";"13";"35";-3;-1;"TUL";"IAH";429
"1531";2008;"04";"21";1;"18";"03";"19";"26";-14;-7;"LAS";"SMF";397
"1532";2008;"02";"17";7;"12";"16";"13";"30";-7;1;"IAH";"OKC";395
"1533";2008;"09";"03";3;"09";"40";"11";"19";-1;-5;"RDU";"BDL";532
"1534";2008;"06";"05";4;"13";"30";"15";"22";-10;-1;"PHX";"OAK";646
"1535";2008;"04";"17";4;"10";"43";"12";"07";-6;-2;"CVG";"ATL";373
"1536";2008;"01";"11";5;"18";"03";"19";"25";2;8;"LAX";"SFO";337
"1537";2008;"06";"20";5;"19";"29";"21";"22";-3;4;"BWI";"JAX";663
"1538";2008;"05";"07";3;"16";"56";"20";"00";39;-3;"DFW";"ORD";802
"1539";2008;"07";"05";6;"08";"54";"09";"52";-28;-4;"PHL";"ORD";678
"1540";2008;"07";"03";4;"13";"58";"18";"56";-9;-2;"SAN";"DFW";1171
"1541";2008;"12";"10";3;"16";"01";"17";"32";-19;-2;"GSO";"DTW";460
"1542";2008;"07";"11";5;"11";"33";"13";"30";-7;-2;"IND";"EWR";644
"1543";2008;"04";"09";3;"06";"44";"06";"46";-14;-6;"DAY";"ORD";240
"1544";2008;"08";"04";1;"07";"55";"12";"12";-8;0;"HOU";"PHL";1335
"1545";2008;"03";"11";2;"14";"44";"15";"57";29;34;"SJT";"DFW";228
